Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-05-31T15:11:34,2021-05-31T15:13:46,001,Kaivopuisto,066,Ehrenströmintie,610,128
2021-05-31T15:11:32,2021-05-31T15:25:03,062,Välimerenkatu,077,Nordenskiöldinaukio,3053,813
2021-05-31T15:11:28,2021-05-31T15:34:11,101,Munkkivuoren ostoskeskus,147,Käpylän asema,5288,1359
2021-05-31T15:11:25,2021-05-31T15:24:14,016,Liisanpuistikko,124,Isoisänsilta,2977,764
2021-05-31T15:11:18,2021-05-31T15:19:19,064,Tyynenmerenkatu,067,Perämiehenkatu,1510,479
2021-05-31T15:11:13,2021-05-31T15:21:49,113,Pasilan asema,086,Kuusitie,2117,635
2021-05-31T15:11:12,2021-05-31T15:18:12,030,Itämerentori,067,Perämiehenkatu,1419,418
2021-05-31T15:10:54,2021-05-31T15:18:57,021,Töölönlahdenkatu,076,Olympiastadion,1807,478
2021-05-31T15:10:40,2021-05-31T15:30:51,136,Sofianlehdonkatu,136,Sofianlehdonkatu,2267,1210
2021-05-31T15:10:36,2021-05-31T15:23:59,126,Kalasatama (M),149,Toinen linja,2315,800
2021-05-31T15:10:35,2021-05-31T15:14:46,583,Haukilahdensolmu,596,Toppelundinportti,943,247
2021-05-31T15:10:32,2021-05-31T16:10:45,041,Ympyrätalo,040,Hakaniemi (M),9342,3609
2021-05-31T15:10:30,2021-05-31T15:17:30,240,Viikin normaalikoulu,239,Viikin tiedepuisto,1335,414
2021-05-31T15:10:27,2021-05-31T15:27:32,011,Unioninkatu,023,Kiasma,2536,1020
2021-05-31T15:10:26,2021-05-31T15:25:09,239,Viikin tiedepuisto,364,Ala-Malmin tori,3424,881
2021-05-31T15:10:25,2021-05-31T15:22:54,082,Töölöntulli,032,Eläinmuseo,2654,744
2021-05-31T15:10:21,2021-05-31T15:16:10,083,Meilahden sairaala,089,Tilkanvierto,1145,346
2021-05-31T15:10:14,2021-05-31T15:21:16,059,Salmisaarenranta,006,Hietalahdentori,2326,661
2021-05-31T15:10:12,2021-05-31T15:25:26,078,Messeniuksenkatu,042,Haapaniemenkatu,2717,911
2021-05-31T15:10:11,2021-05-31T15:31:38,701,Gallen-Kallelan tie,092,Saunalahdentie,3050,1283
2021-05-31T15:10:11,2021-05-31T15:14:46,727,Ratsutori,715,Komentajankatu,698,270
2021-05-31T15:10:03,2021-05-31T15:24:51,036,Apollonkatu,057,Lauttasaaren ostoskeskus,3426,886
2021-05-31T15:10:01,2021-05-31T15:15:16,090,Paciuksenkaari,105,Tilkantori,1065,310
2021-05-31T15:10:00,2021-05-31T15:19:37,001,Kaivopuisto,016,Liisanpuistikko,2544,573
2021-05-31T15:10:00,2021-05-31T15:23:46,113,Pasilan asema,045,Brahen kenttä,2052,821
2021-05-31T15:09:59,2021-05-31T15:19:56,705,Laajalahden keskus,731,Leppävaarankäytävä,2199,593
2021-05-31T15:09:58,2021-05-31T15:14:13,106,Korppaanmäentie,211,Haagan tori,1039,253
2021-05-31T15:09:51,2021-05-31T15:20:19,094,Laajalahden aukio,089,Tilkanvierto,1514,627
2021-05-31T15:09:48,2021-05-31T16:10:26,041,Ympyrätalo,040,Hakaniemi (M),9274,3634
2021-05-31T15:09:39,2021-05-31T15:26:59,037,Töölönkatu,128,Päijänteentie,3408,1036
2021-05-31T15:09:34,2021-05-31T15:18:18,503,Keilalahti,538,Hagalundinpuisto,1880,520
2021-05-31T15:09:32,2021-05-31T15:15:48,021,Töölönlahdenkatu,036,Apollonkatu,1139,371
2021-05-31T15:09:25,2021-05-31T15:17:27,227,Kylävoudintie,234,Otto Brandtin tie,2103,477
2021-05-31T15:09:21,2021-05-31T15:14:10,627,Piispansilta,613,Matinkyläntie,853,285
2021-05-31T15:09:20,2021-05-31T15:35:52,011,Unioninkatu,011,Unioninkatu,2642,1588
2021-05-31T15:09:17,2021-05-31T15:35:34,011,Unioninkatu,011,Unioninkatu,2599,1572
2021-05-31T15:09:15,2021-05-31T15:23:42,025,Narinkka,115,Venttiilikuja,3737,866
2021-05-31T15:09:14,2021-05-31T15:13:30,597,Linnakepolku,585,Haukilahdenaukio,937,251
2021-05-31T15:09:09,2021-05-31T15:56:55,727,Ratsutori,711,Kirjurinkuja,3207,2863
2021-05-31T15:09:07,2021-05-31T15:24:22,579,Niittymaa,521,Kulttuuriaukio,2746,911
2021-05-31T15:08:41,2021-05-31T15:16:36,631,Friisilänaukio,635,Kuunkatu,1531,474
2021-05-31T15:08:40,2021-05-31T15:11:41,579,Niittymaa,581,Niittykumpu (M),722,176
2021-05-31T15:08:38,2021-05-31T15:24:21,140,Verkatehtaanpuisto,117,Brahen puistikko,3263,938
2021-05-31T15:08:38,2021-05-31T15:23:05,086,Kuusitie,222,Huovitie,3777,865
2021-05-31T15:08:30,2021-05-31T15:17:22,201,Länsisatamankuja,026,Kamppi (M),2021,527
2021-05-31T15:08:29,2021-05-31T15:20:03,078,Messeniuksenkatu,025,Narinkka,2276,690
2021-05-31T15:08:26,2021-05-31T15:33:51,057,Lauttasaaren ostoskeskus,117,Brahen puistikko,6505,1525
2021-05-31T15:08:07,2021-05-31T15:19:05,022,Rautatientori / länsi,130,Teollisuuskatu,3110,657
2021-05-31T15:08:02,2021-05-31T15:15:14,113,Pasilan asema,080,Jäähalli,1408,427
2021-05-31T15:07:58,2021-05-31T15:34:29,122,Lintulahdenkatu,058,Lauttasaarensilta,5446,1587
2021-05-31T15:07:57,2021-05-31T15:19:36,091,Seurasaari,082,Töölöntulli,1995,696
2021-05-31T15:07:54,2021-05-31T15:14:42,121,Vilhonvuorenkatu,124,Isoisänsilta,1086,403
2021-05-31T15:07:53,2021-05-31T15:08:02,201,Länsisatamankuja,201,Länsisatamankuja,0,8
2021-05-31T15:07:51,2021-05-31T15:13:32,587,Hauenkallio,625,Suomenlahdentie,1627,340
2021-05-31T15:07:51,2021-05-31T15:11:59,064,Tyynenmerenkatu,030,Itämerentori,941,240
2021-05-31T15:07:51,2021-05-31T15:27:32,013,Merisotilaantori,021,Töölönlahdenkatu,4777,1181
2021-05-31T15:07:48,2021-05-31T15:14:10,063,Jätkäsaarenlaituri,072,Eteläinen Hesperiankatu,1662,378
2021-05-31T15:07:46,2021-05-31T15:31:05,119,Gebhardinaukio,030,Itämerentori,5115,1385
2021-05-31T15:07:46,2021-05-31T15:19:11,236,Hernepellontie,148,Juhana Herttuan tie,2213,681
2021-05-31T15:07:35,2021-05-31T15:14:57,010,Kasarmitori,040,Hakaniemi (M),1574,438
2021-05-31T15:07:34,2021-05-31T15:33:27,234,Otto Brandtin tie,285,Orpaanporras,5937,1553
2021-05-31T15:07:27,2021-05-31T15:19:52,124,Isoisänsilta,118,Fleminginkatu,2358,745
2021-05-31T15:07:26,2021-05-31T15:19:44,113,Pasilan asema,043,Karhupuisto,2186,735
2021-05-31T15:07:21,2021-05-31T15:24:02,049,Annankatu,053,Heikkiläntie,3751,996
2021-05-31T15:07:14,2021-05-31T15:30:23,126,Kalasatama (M),066,Ehrenströmintie,5205,1386
2021-05-31T15:07:14,2021-05-31T15:15:19,111,Esterinportti,078,Messeniuksenkatu,1476,481
2021-05-31T15:07:14,2021-05-31T15:23:48,081,Stenbäckinkatu,030,Itämerentori,3310,990
2021-05-31T15:07:04,2021-05-31T15:26:58,220,Ida Aalbergin tie,207,Vanha Viertotie,3067,1191
2021-05-31T15:06:47,2021-05-31T15:22:35,126,Kalasatama (M),112,Rautatieläisenkatu,3167,947
2021-05-31T15:06:42,2021-05-31T15:11:28,040,Hakaniemi (M),121,Vilhonvuorenkatu,1290,281
2021-05-31T15:06:38,2021-05-31T15:12:08,070,Sammonpuistikko,028,Lastenlehto,1262,329
2021-05-31T15:06:25,2021-05-31T15:06:48,049,Annankatu,049,Annankatu,2,18
2021-05-31T15:06:25,2021-05-31T15:11:11,064,Tyynenmerenkatu,030,Itämerentori,1040,282
2021-05-31T15:06:23,2021-05-31T15:22:43,201,Länsisatamankuja,021,Töölönlahdenkatu,2593,938
2021-05-31T15:06:19,2021-05-31T15:22:08,090,Paciuksenkaari,115,Venttiilikuja,3058,945
2021-05-31T15:06:09,2021-05-31T15:11:10,237,Aulangontie,236,Hernepellontie,1214,297
2021-05-31T15:06:08,2021-05-31T15:26:30,211,Haagan tori,141,Intiankatu,4812,1218
2021-05-31T15:06:05,2021-05-31T15:06:48,101,Munkkivuoren ostoskeskus,101,Munkkivuoren ostoskeskus,2,42
2021-05-31T15:05:59,2021-05-31T15:13:00,080,Jäähalli,036,Apollonkatu,1671,420
2021-05-31T15:05:58,2021-05-31T15:15:39,117,Brahen puistikko,113,Pasilan asema,1449,576
2021-05-31T15:05:55,2021-05-31T15:09:34,541,"Aalto-yliopisto (M), Korkeakouluaukio",547,Jämeräntaival,711,218
2021-05-31T15:05:48,2021-05-31T15:15:57,131,Elimäenkatu,138,Arabiankatu,2444,604
2021-05-31T15:05:44,2021-05-31T15:08:01,081,Stenbäckinkatu,082,Töölöntulli,428,132
2021-05-31T15:05:43,2021-05-31T15:17:22,083,Meilahden sairaala,113,Pasilan asema,2211,694
2021-05-31T15:05:39,2021-05-31T15:23:06,086,Kuusitie,022,Rautatientori / länsi,3763,1042
2021-05-31T15:05:36,2021-05-31T15:18:19,041,Ympyrätalo,024,Mannerheimintie,1992,758
2021-05-31T15:05:35,2021-05-31T15:07:20,137,Arabian kauppakeskus,137,Arabian kauppakeskus,28,101
2021-05-31T15:05:30,2021-05-31T15:20:48,365,Karviaistie,348,Siltamäki,4212,913
2021-05-31T15:05:29,2021-05-31T15:14:03,123,Näkinsilta,019,Rautatientori / itä,1733,508
2021-05-31T15:05:22,2021-05-31T15:17:23,024,Mannerheimintie,063,Jätkäsaarenlaituri,1749,716
2021-05-31T15:05:16,2021-05-31T15:12:27,735,Mestarinkatu,725,Rummunlyöjänkatu,1250,430
2021-05-31T15:05:13,2021-05-31T15:14:00,116,Linnanmäki,085,Jalavatie,2150,523
2021-05-31T15:05:05,2021-05-31T15:33:31,225,Maunula,761,Mäkkylän asema,7091,1702
2021-05-31T15:05:04,2021-05-31T15:14:06,114,Ratapihantie,043,Karhupuisto,1756,537
2021-05-31T15:05:00,2021-05-31T15:25:38,162,Leppäsuonaukio,034,Kansallismuseo,1762,1234
2021-05-31T15:04:58,2021-05-31T15:27:05,725,Rummunlyöjänkatu,547,Jämeräntaival,6119,1320
2021-05-31T15:04:51,2021-05-31T15:16:17,026,Kamppi (M),077,Nordenskiöldinaukio,2595,682
2021-05-31T15:04:49,2021-05-31T15:22:40,117,Brahen puistikko,029,Baana,3834,1067
2021-05-31T15:04:42,2021-05-31T15:11:46,136,Sofianlehdonkatu,132,Hollolantie,1339,423
2021-05-31T15:04:30,2021-05-31T15:09:38,207,Vanha Viertotie,206,Ruskeasuon varikko,1049,303
2021-05-31T15:04:29,2021-05-31T15:25:26,005,Sepänkatu,077,Nordenskiöldinaukio,3685,1252
2021-05-31T15:04:21,2021-05-31T15:07:09,231,Siltavoudintie,232,Oulunkylän asema,669,164
2021-05-31T15:04:20,2021-05-31T15:08:24,281,Puotila (M),282,Karhulantie,792,238
2021-05-31T15:04:11,2021-05-31T15:08:55,063,Jätkäsaarenlaituri,031,Marian sairaala,763,281
2021-05-31T15:04:10,2021-05-31T15:13:51,290,Vallilan varikko,126,Kalasatama (M),1355,577
2021-05-31T15:04:10,2021-05-31T15:14:56,080,Jäähalli,023,Kiasma,2454,641
2021-05-31T15:04:10,2021-05-31T16:07:52,281,Puotila (M),140,Verkatehtaanpuisto,8239,3819
2021-05-31T15:04:08,2021-05-31T15:08:07,115,Venttiilikuja,113,Pasilan asema,753,235
2021-05-31T15:04:08,2021-05-31T15:08:12,731,Leppävaarankäytävä,737,Muurarinkuja,396,236
2021-05-31T15:04:03,2021-05-31T15:24:08,009,Erottajan aukio,108,Radiokatu,4702,1201
2021-05-31T15:04:01,2021-05-31T15:14:54,126,Kalasatama (M),138,Arabiankatu,2536,648
2021-05-31T15:03:55,2021-05-31T15:13:55,113,Pasilan asema,078,Messeniuksenkatu,1870,596
2021-05-31T15:03:54,2021-05-31T15:19:59,068,Albertinkatu,030,Itämerentori,2740,960
2021-05-31T15:03:50,2021-05-31T15:09:52,126,Kalasatama (M),122,Lintulahdenkatu,1053,358
2021-05-31T15:03:42,2021-05-31T15:24:03,325,Mellunmäki (M),322,Rukatunturintie,1596,1217
2021-05-31T15:03:25,2021-05-31T15:33:09,019,Rautatientori / itä,125,Arielinkatu,3298,1784
2021-05-31T15:03:24,2021-05-31T15:12:31,022,Rautatientori / länsi,122,Lintulahdenkatu,2244,543
2021-05-31T15:03:24,2021-05-31T15:36:15,103,Vihdintie,063,Jätkäsaarenlaituri,7432,1967
2021-05-31T15:03:20,2021-05-31T15:03:40,231,Siltavoudintie,231,Siltavoudintie,0,16
2021-05-31T15:03:15,2021-05-31T15:26:29,064,Tyynenmerenkatu,290,Vallilan varikko,6333,1392
2021-05-31T15:03:08,2021-05-31T15:24:46,232,Oulunkylän asema,147,Käpylän asema,1553,1295
2021-05-31T15:03:05,2021-05-31T15:09:57,553,Metsänneidonpolku,519,Tapionaukio,1505,411
2021-05-31T15:02:55,2021-05-31T15:15:15,761,Mäkkylän asema,731,Leppävaarankäytävä,1650,740
2021-05-31T15:02:50,2021-05-31T15:13:13,278,Puotilantie,275,Itäkeskus (M),1972,606
2021-05-31T15:02:48,2021-05-31T15:08:22,001,Kaivopuisto,066,Ehrenströmintie,673,330
2021-05-31T15:02:48,2021-05-31T15:25:38,213,Huopalahden asema,087,Kustaankatu,5043,1366
2021-05-31T15:02:47,2021-05-31T15:10:00,009,Erottajan aukio,048,Mastokatu,1448,431
2021-05-31T15:02:43,2021-05-31T15:07:46,101,Munkkivuoren ostoskeskus,104,Kriikunakuja,1155,298
2021-05-31T15:02:42,2021-05-31T15:22:46,256,Herttoniemenranta,249,Isosaarentie,3244,1201
2021-05-31T15:02:41,2021-05-31T15:23:23,112,Rautatieläisenkatu,217,Marttila,4745,1237
2021-05-31T15:02:39,2021-05-31T15:17:27,122,Lintulahdenkatu,022,Rautatientori / länsi,2534,883
2021-05-31T15:02:26,2021-05-31T15:08:40,627,Piispansilta,617,Tiistinkallio,1451,371
2021-05-31T15:02:18,2021-05-31T15:17:50,122,Lintulahdenkatu,022,Rautatientori / länsi,2519,927
2021-05-31T15:02:04,2021-05-31T15:17:19,224,Vesakkotie,110,Maistraatintori,3365,910
2021-05-31T15:02:01,2021-05-31T15:23:12,112,Rautatieläisenkatu,217,Marttila,4892,1269
2021-05-31T15:01:59,2021-05-31T15:08:56,356,Laulurastaantie,360,Malmin asema,1063,412
2021-05-31T15:01:59,2021-05-31T15:12:10,131,Elimäenkatu,044,Sörnäinen (M),1523,609
2021-05-31T15:01:59,2021-05-31T15:11:05,011,Unioninkatu,003,Kapteeninpuistikko,1592,542
2021-05-31T15:01:51,2021-05-31T15:05:31,032,Eläinmuseo,019,Rautatientori / itä,697,219
2021-05-31T15:01:48,2021-05-31T15:11:50,125,Arielinkatu,045,Brahen kenttä,1756,597
2021-05-31T15:01:44,2021-05-31T15:19:28,087,Kustaankatu,087,Kustaankatu,1805,1060
2021-05-31T15:01:42,2021-05-31T15:12:16,023,Kiasma,044,Sörnäinen (M),2944,629
2021-05-31T15:01:17,2021-05-31T15:45:46,048,Mastokatu,006,Hietalahdentori,4351,2665
2021-05-31T15:01:17,2021-05-31T15:22:05,511,Sateentie,061,Länsisatamankatu,5999,1245
2021-05-31T15:01:12,2021-05-31T15:07:20,019,Rautatientori / itä,040,Hakaniemi (M),1287,364
2021-05-31T15:01:09,2021-05-31T15:05:53,017,Varsapuistikko,009,Erottajan aukio,860,281
2021-05-31T15:01:00,2021-05-31T15:14:07,040,Hakaniemi (M),028,Lastenlehto,2647,786
2021-05-31T15:00:51,2021-05-31T15:16:12,064,Tyynenmerenkatu,021,Töölönlahdenkatu,2487,896
2021-05-31T15:00:50,2021-05-31T15:18:49,117,Brahen puistikko,029,Baana,3722,1073
2021-05-31T15:00:45,2021-05-31T15:07:42,210,Pajamäki,216,Jännetie,1174,413
2021-05-31T15:00:40,2021-05-31T15:29:26,106,Korppaanmäentie,239,Viikin tiedepuisto,7565,1720
2021-05-31T15:00:40,2021-05-31T15:12:15,110,Maistraatintori,077,Nordenskiöldinaukio,2184,692
2021-05-31T15:00:39,2021-05-31T15:07:16,094,Laajalahden aukio,098,Ulvilantie,930,397
2021-05-31T15:00:35,2021-05-31T15:10:08,112,Rautatieläisenkatu,115,Venttiilikuja,1078,568
2021-05-31T15:00:34,2021-05-31T15:09:41,047,Vanha Kauppahalli,004,Viiskulma,1598,543
2021-05-31T15:00:32,2021-05-31T15:11:51,041,Ympyrätalo,124,Isoisänsilta,2503,674
2021-05-31T15:00:25,2021-05-31T15:04:59,201,Länsisatamankuja,063,Jätkäsaarenlaituri,870,272
2021-05-31T15:00:10,2021-05-31T15:14:04,531,Keilaranta,090,Paciuksenkaari,4110,833
2021-05-31T14:59:54,2021-05-31T15:27:23,139,Muotoilijankatu,012,Kanavaranta,6021,1643
2021-05-31T14:59:52,2021-05-31T15:04:23,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",712,265
2021-05-31T14:59:50,2021-05-31T15:01:13,021,Töölönlahdenkatu,021,Töölönlahdenkatu,2,78
2021-05-31T14:59:34,2021-05-31T15:12:28,509,Revontulentie,543,Otaranta,3589,773
2021-05-31T14:59:33,2021-05-31T15:11:15,083,Meilahden sairaala,031,Marian sairaala,2987,698
2021-05-31T14:59:29,2021-05-31T15:07:35,038,Töölöntori,009,Erottajan aukio,1876,481
2021-05-31T14:59:29,2021-05-31T15:01:48,533,Tekniikantie,541,"Aalto-yliopisto (M), Korkeakouluaukio",543,138
2021-05-31T14:59:28,2021-05-31T15:04:28,218,Pohjois-Haagan asema,217,Marttila,719,299
2021-05-31T14:59:20,2021-05-31T15:05:39,137,Arabian kauppakeskus,141,Intiankatu,610,375
2021-05-31T14:59:14,2021-05-31T15:28:06,207,Vanha Viertotie,069,Kalevankatu,7773,1726
2021-05-31T14:59:14,2021-05-31T15:02:31,749,Vallikatu,733,Läkkitori,986,196
2021-05-31T14:59:10,2021-05-31T15:04:55,218,Pohjois-Haagan asema,217,Marttila,715,343
2021-05-31T14:58:56,2021-05-31T15:11:03,267,Roihupelto,241,Agronominkatu,3953,723
2021-05-31T14:58:49,2021-05-31T15:03:33,010,Kasarmitori,018,Porthania,771,279
2021-05-31T14:58:47,2021-05-31T15:05:00,637,Ruomelantie,631,Friisilänaukio,1752,366
2021-05-31T14:58:46,2021-05-31T15:27:03,038,Töölöntori,057,Lauttasaaren ostoskeskus,4974,1692
2021-05-31T14:58:46,2021-05-31T15:11:07,021,Töölönlahdenkatu,121,Vilhonvuorenkatu,2986,740
2021-05-31T14:58:35,2021-05-31T14:59:20,112,Rautatieläisenkatu,112,Rautatieläisenkatu,0,44
2021-05-31T14:58:34,2021-05-31T15:07:09,126,Kalasatama (M),293,Korkeasaari,1245,511
2021-05-31T14:58:33,2021-05-31T15:26:43,140,Verkatehtaanpuisto,267,Roihupelto,6495,1686
2021-05-31T14:58:31,2021-05-31T15:19:47,087,Kustaankatu,085,Jalavatie,4277,1276
2021-05-31T14:58:22,2021-05-31T15:04:32,047,Vanha Kauppahalli,001,Kaivopuisto,1274,365
2021-05-31T14:58:17,2021-05-31T15:11:43,113,Pasilan asema,126,Kalasatama (M),2914,808
2021-05-31T14:58:14,2021-05-31T15:07:17,075,Korjaamo,022,Rautatientori / länsi,2233,534
2021-05-31T14:58:12,2021-05-31T15:05:46,116,Linnanmäki,129,Pernajantie,1268,449
2021-05-31T14:58:12,2021-05-31T15:06:38,134,Haukilahdenkatu,127,Teurastamo,1415,502
2021-05-31T14:57:57,2021-05-31T15:07:56,075,Korjaamo,045,Brahen kenttä,1860,594
2021-05-31T14:57:54,2021-05-31T14:58:16,021,Töölönlahdenkatu,021,Töölönlahdenkatu,0,22
2021-05-31T14:57:54,2021-05-31T15:11:48,025,Narinkka,075,Korjaamo,2052,830
2021-05-31T14:57:52,2021-05-31T15:03:57,305,Kalkkihiekantie,303,Leikosaarentie,1072,362
2021-05-31T14:57:43,2021-05-31T15:07:05,745,Leppävaaran urheilupuisto,725,Rummunlyöjänkatu,1261,557
2021-05-31T14:57:39,2021-05-31T15:54:20,030,Itämerentori,030,Itämerentori,2122,3387
2021-05-31T14:57:36,2021-05-31T15:11:09,118,Fleminginkatu,127,Teurastamo,1433,809
2021-05-31T14:57:34,2021-05-31T15:05:59,017,Varsapuistikko,202,Merihaka,1594,500
2021-05-31T14:57:33,2021-05-31T15:05:57,545,Sähkömies,545,Sähkömies,1031,500
2021-05-31T14:57:27,2021-05-31T15:08:50,251,Laajasalon ostoskeskus,260,Herttoniemi (M),2276,678
2021-05-31T14:57:24,2021-05-31T15:05:33,161,Eteläesplanadi,013,Merisotilaantori,2073,497
2021-05-31T14:57:15,2021-05-31T15:05:12,091,Seurasaari,074,Rajasaarentie,1827,473
2021-05-31T14:57:10,2021-05-31T15:06:33,126,Kalasatama (M),117,Brahen puistikko,1907,566
2021-05-31T14:57:02,2021-05-31T15:06:09,071,Hietaniemenkatu,026,Kamppi (M),1425,543
2021-05-31T14:57:01,2021-05-31T15:06:33,049,Annankatu,018,Porthania,1110,568
2021-05-31T14:56:57,2021-05-31T14:59:12,575,Tontunmäentie,573,Urheilupuisto (M),753,131
2021-05-31T14:56:56,2021-05-31T15:12:18,328,Lallukankuja,277,Marjaniemi,3016,917
2021-05-31T14:56:47,2021-05-31T15:06:19,259,Petter Wetterin tie,251,Laajasalon ostoskeskus,2160,568
2021-05-31T14:56:38,2021-05-31T15:11:56,114,Ratapihantie,150,Töölönlahden puisto,2799,913
2021-05-31T14:56:27,2021-05-31T15:18:59,012,Kanavaranta,013,Merisotilaantori,1941,1347
2021-05-31T14:56:20,2021-05-31T16:12:48,051,Itälahdenkatu,052,Heikkilänaukio,11137,4582
2021-05-31T14:56:13,2021-05-31T15:17:42,122,Lintulahdenkatu,235,Katariina Saksilaisen katu,5077,1288
2021-05-31T14:56:12,2021-05-31T15:18:57,256,Herttoniemenranta,251,Laajasalon ostoskeskus,3230,1360
2021-05-31T14:56:11,2021-05-31T15:03:34,627,Piispansilta,633,Avaruuskatu,1564,439
2021-05-31T14:56:10,2021-05-31T15:16:49,132,Hollolantie,230,Mäkitorpantie,4237,1234
2021-05-31T14:55:48,2021-05-31T14:59:08,249,Isosaarentie,251,Laajasalon ostoskeskus,827,197
2021-05-31T14:55:48,2021-05-31T15:21:03,021,Töölönlahdenkatu,213,Huopalahden asema,6646,1510
2021-05-31T14:55:38,2021-05-31T15:11:03,081,Stenbäckinkatu,142,Koskelantie,3408,920
2021-05-31T14:55:36,2021-05-31T15:17:20,036,Apollonkatu,048,Mastokatu,3518,1299
2021-05-31T14:55:35,2021-05-31T15:01:54,314,Lokitie,308,Mosaiikkitori,716,375
2021-05-31T14:55:29,2021-05-31T15:02:08,009,Erottajan aukio,005,Sepänkatu,1268,396
2021-05-31T14:55:19,2021-05-31T15:26:04,024,Mannerheimintie,144,Käpyläntie,6323,1844
2021-05-31T14:55:19,2021-05-31T15:11:26,032,Eläinmuseo,069,Kalevankatu,951,963
2021-05-31T14:55:10,2021-05-31T14:58:31,307,Ulappasilta,309,Kaivonkatsojanpuisto,441,197
2021-05-31T14:55:09,2021-05-31T15:00:20,234,Otto Brandtin tie,232,Oulunkylän asema,1061,305
2021-05-31T14:55:06,2021-05-31T14:59:27,022,Rautatientori / länsi,008,Vanha kirkkopuisto,766,256
2021-05-31T14:55:06,2021-05-31T16:13:04,051,Itälahdenkatu,052,Heikkilänaukio,2061,3484
2021-05-31T14:54:57,2021-05-31T15:01:34,033,Kauppakorkeakoulu,062,Välimerenkatu,1786,393
2021-05-31T14:54:56,2021-05-31T15:00:11,585,Haukilahdenaukio,581,Niittykumpu (M),1206,310
2021-05-31T14:54:55,2021-05-31T15:18:03,024,Mannerheimintie,082,Töölöntulli,3048,1384
2021-05-31T14:54:55,2021-05-31T15:39:07,010,Kasarmitori,002,Laivasillankatu,1400,2649
2021-05-31T14:54:53,2021-05-31T14:57:35,138,Arabiankatu,139,Muotoilijankatu,402,161
2021-05-31T14:54:51,2021-05-31T15:23:49,142,Koskelantie,377,Paloheinän maja,6443,1737
2021-05-31T14:54:48,2021-05-31T15:05:02,135,Velodrominrinne,077,Nordenskiöldinaukio,2693,609
2021-05-31T14:54:39,2021-05-31T15:09:25,048,Mastokatu,025,Narinkka,2150,883
2021-05-31T14:54:38,2021-05-31T15:36:57,511,Sateentie,040,Hakaniemi (M),9282,2536
2021-05-31T14:54:36,2021-05-31T15:02:25,130,Teollisuuskatu,087,Kustaankatu,965,463
2021-05-31T14:54:31,2021-05-31T15:06:27,162,Leppäsuonaukio,024,Mannerheimintie,1468,711
2021-05-31T14:54:31,2021-05-31T14:59:19,731,Leppävaarankäytävä,749,Vallikatu,1039,284
2021-05-31T14:54:29,2021-05-31T15:03:48,015,Ritarikatu,008,Vanha kirkkopuisto,1321,554
2021-05-31T14:54:24,2021-05-31T15:02:08,112,Rautatieläisenkatu,145,Pohjolankatu,1623,461
2021-05-31T14:54:16,2021-05-31T15:02:08,008,Vanha kirkkopuisto,021,Töölönlahdenkatu,1133,456
2021-05-31T14:54:11,2021-05-31T15:02:48,053,Heikkiläntie,062,Välimerenkatu,2462,515
2021-05-31T14:54:08,2021-05-31T15:14:48,092,Saunalahdentie,116,Linnanmäki,3849,1237
2021-05-31T14:53:49,2021-05-31T14:59:28,218,Pohjois-Haagan asema,221,Thalianaukio,1123,337
2021-05-31T14:53:49,2021-05-31T15:12:58,313,Rastila (M),270,Tulisuontie,4289,1148
2021-05-31T14:53:45,2021-05-31T15:08:39,095,Munkkiniemen aukio,163,Lehtisaarentie,2934,893
2021-05-31T14:53:32,2021-05-31T14:59:16,266,Siilitie 13,262,Siilitie (M),1372,340
2021-05-31T14:53:22,2021-05-31T15:01:43,026,Kamppi (M),075,Korjaamo,2123,502
2021-05-31T14:53:21,2021-05-31T14:56:57,627,Piispansilta,629,Piispanportti,616,211
2021-05-31T14:53:16,2021-05-31T15:03:16,080,Jäähalli,045,Brahen kenttä,2113,591
2021-05-31T14:53:14,2021-05-31T14:58:46,075,Korjaamo,080,Jäähalli,953,328
2021-05-31T14:53:05,2021-05-31T14:57:56,040,Hakaniemi (M),121,Vilhonvuorenkatu,1266,286
2021-05-31T14:53:04,2021-05-31T14:59:08,006,Hietalahdentori,004,Viiskulma,1233,359
2021-05-31T14:53:04,2021-05-31T15:17:19,226,Lepolantie,364,Ala-Malmin tori,5934,1455
2021-05-31T14:53:03,2021-05-31T15:02:45,206,Ruskeasuon varikko,212,Tunnelitie,2060,578
2021-05-31T14:53:03,2021-05-31T15:14:46,009,Erottajan aukio,012,Kanavaranta,3030,1303
2021-05-31T14:53:00,2021-05-31T15:00:44,015,Ritarikatu,007,Designmuseo,1319,462
2021-05-31T14:52:57,2021-05-31T15:05:30,017,Varsapuistikko,039,Ooppera,2356,748
2021-05-31T14:52:52,2021-05-31T16:27:52,304,Aurinkolahdenaukio,329,Kurkimäki,12139,5698
2021-05-31T14:52:41,2021-05-31T14:59:51,711,Kirjurinkuja,727,Ratsutori,939,424
2021-05-31T14:52:34,2021-05-31T15:04:49,072,Eteläinen Hesperiankatu,062,Välimerenkatu,2793,727
2021-05-31T14:52:33,2021-05-31T15:06:58,529,Keilaniemi (M),573,Urheilupuisto (M),3628,861
